date,tech price,is tech price up,non-tech price,is non-tech price up
53472,-19009,True,-44747,False
53473,-19010,False,-44748,False
53474,-19009,True,-44749,False
53475,-19010,False,-44750,False
53476,-19011,False,-44751,False
53477,-19012,False,-44752,False
53478,-19013,False,-44753,False
53479,-19014,False,-44754,False
53480,-19015,False,-44755,False
53481,-19014,True,-44756,False
53482,-19015,False,-44757,False
53483,-19014,True,-44758,False
53484,-19015,False,-44757,True
53485,-19014,True,-44758,False
53486,-19015,False,-44759,False
53487,-19016,False,-44760,False
53488,-19015,True,-44761,False
53489,-19016,False,-44762,False
53490,-19015,True,-44763,False
53491,-19016,False,-44764,False
53492,-19017,False,-44765,False
53493,-19018,False,-44766,False
53494,-19017,True,-44767,False
53495,-19018,False,-44768,False
53496,-19017,True,-44769,False
53497,-19018,False,-44770,False
53498,-19019,False,-44771,False
53499,-19020,False,-44772,False
53500,-19021,False,-44773,False
53501,-19020,True,-44774,False
53502,-19019,True,-44775,False
53503,-19018,True,-44776,False
53504,-19017,True,-44777,False
53505,-19016,True,-44778,False
53506,-19017,False,-44779,False
53507,-19018,False,-44780,False
53508,-19019,False,-44781,False
53509,-19020,False,-44782,False
53510,-19021,False,-44783,False
53511,-19022,False,-44784,False
53512,-19023,False,-44785,False
53513,-19022,True,-44786,False
53514,-19023,False,-44787,False
53515,-19024,False,-44788,False
53516,-19025,False,-44787,True
53517,-19026,False,-44786,True
53518,-19025,True,-44787,False
53519,-19024,True,-44788,False
53520,-19025,False,-44789,False
53521,-19024,True,-44790,False
53522,-19023,True,-44791,False
53523,-19024,False,-44790,True
53524,-19025,False,-44791,False
53525,-19026,False,-44792,False
53526,-19027,False,-44793,False
53527,-19028,False,-44794,False
53528,-19029,False,-44795,False
53529,-19030,False,-44796,False
53530,-19031,False,-44797,False
53531,-19030,True,-44798,False
53532,-19031,False,-44799,False
53533,-19032,False,-44800,False
53534,-19033,False,-44799,True
53535,-19032,True,-44800,False
53536,-19033,False,-44801,False
53537,-19034,False,-44802,False
53538,-19033,True,-44803,False
53539,-19034,False,-44804,False
53540,-19033,True,-44805,False
53541,-19034,False,-44806,False
53542,-19033,True,-44807,False
53543,-19034,False,-44808,False
53544,-19035,False,-44809,False
53545,-19036,False,-44810,False
53546,-19037,False,-44811,False
53547,-19036,True,-44812,False
53548,-19035,True,-44813,False
53549,-19036,False,-44814,False
53550,-19037,False,-44815,False
53551,-19038,False,-44816,False
53552,-19039,False,-44817,False
53553,-19040,False,-44818,False
53554,-19039,True,-44819,False
53555,-19040,False,-44820,False
53556,-19041,False,-44819,True
53557,-19042,False,-44820,False
53558,-19043,False,-44821,False
53559,-19042,True,-44822,False
53560,-19043,False,-44823,False
53561,-19044,False,-44824,False
53562,-19045,False,-44825,False
53563,-19044,True,-44826,False
53564,-19045,False,-44827,False
53565,-19046,False,-44826,True
53566,-19045,True,-44827,False
53567,-19046,False,-44828,False
53568,-19047,False,-44829,False
53569,-19046,True,-44830,False
53570,-19047,False,-44831,False
53571,-19046,True,-44832,False
53572,-19047,False,-44833,False
53573,-19048,False,-44834,False
53574,-19047,True,-44833,True
53575,-19046,True,-44834,False
53576,-19045,True,-44835,False
53577,-19046,False,-44836,False
53578,-19047,False,-44837,False
53579,-19048,False,-44838,False
53580,-19047,True,-44839,False
53581,-19048,False,-44840,False
53582,-19049,False,-44841,False
53583,-19050,False,-44842,False
53584,-19051,False,-44843,False
53585,-19052,False,-44844,False
53586,-19053,False,-44843,True
53587,-19054,False,-44844,False
53588,-19055,False,-44845,False
53589,-19056,False,-44844,True
53590,-19057,False,-44845,False
53591,-19058,False,-44846,False
53592,-19059,False,-44845,True
53593,-19058,True,-44846,False
53594,-19057,True,-44847,False
53595,-19058,False,-44848,False
53596,-19057,True,-44849,False
53597,-19058,False,-44850,False
53598,-19059,False,-44851,False
53599,-19058,True,-44852,False
53600,-19059,False,-44853,False
53601,-19060,False,-44854,False
53602,-19059,True,-44855,False
53603,-19060,False,-44856,False
53604,-19061,False,-44857,False
53605,-19062,False,-44858,False
53606,-19061,True,-44859,False
53607,-19062,False,-44860,False
53608,-19063,False,-44861,False
53609,-19062,True,-44862,False
53610,-19061,True,-44863,False
53611,-19062,False,-44864,False
53612,-19061,True,-44865,False
53613,-19060,True,-44866,False
53614,-19059,True,-44867,False
53615,-19060,False,-44868,False
53616,-19061,False,-44869,False
53617,-19060,True,-44870,False
53618,-19061,False,-44871,False
53619,-19062,False,-44872,False
53620,-19063,False,-44873,False
53621,-19062,True,-44874,False
53622,-19061,True,-44875,False
53623,-19062,False,-44876,False
53624,-19061,True,-44877,False
53625,-19062,False,-44878,False
53626,-19063,False,-44879,False
53627,-19064,False,-44880,False
53628,-19063,True,-44881,False
53629,-19062,True,-44882,False
53630,-19061,True,-44883,False
53631,-19060,True,-44884,False
53632,-19061,False,-44885,False
53633,-19062,False,-44886,False
53634,-19063,False,-44887,False
53635,-19062,True,-44888,False
53636,-19061,True,-44889,False
53637,-19062,False,-44890,False
53638,-19061,True,-44891,False
53639,-19062,False,-44892,False
53640,-19061,True,-44893,False
53641,-19062,False,-44894,False
53642,-19063,False,-44895,False
53643,-19064,False,-44896,False
53644,-19063,True,-44897,False
53645,-19064,False,-44898,False
53646,-19065,False,-44899,False
53647,-19064,True,-44900,False
53648,-19065,False,-44901,False
53649,-19066,False,-44902,False
53650,-19067,False,-44903,False
53651,-19068,False,-44904,False
53652,-19069,False,-44905,False
53653,-19068,True,-44906,False
53654,-19067,True,-44907,False
53655,-19068,False,-44908,False
53656,-19069,False,-44909,False
53657,-19070,False,-44910,False
53658,-19069,True,-44911,False
53659,-19070,False,-44912,False
53660,-19071,False,-44913,False
53661,-19072,False,-44914,False
53662,-19073,False,-44915,False
53663,-19074,False,-44916,False
53664,-19075,False,-44917,False
53665,-19076,False,-44918,False
53666,-19075,True,-44919,False
53667,-19076,False,-44918,True
53668,-19077,False,-44919,False
53669,-19076,True,-44920,False
53670,-19075,True,-44921,False
53671,-19074,True,-44922,False
53672,-19075,False,-44923,False
53673,-19076,False,-44922,True
53674,-19077,False,-44923,False
53675,-19076,True,-44924,False
53676,-19077,False,-44925,False
53677,-19076,True,-44926,False
53678,-19075,True,-44927,False
53679,-19076,False,-44928,False
53680,-19077,False,-44929,False
53681,-19076,True,-44930,False
53682,-19077,False,-44931,False
53683,-19078,False,-44932,False
53684,-19079,False,-44933,False
53685,-19080,False,-44934,False
53686,-19079,True,-44935,False
53687,-19080,False,-44936,False
53688,-19081,False,-44937,False
53689,-19080,True,-44938,False
53690,-19079,True,-44939,False
53691,-19078,True,-44940,False
53692,-19077,True,-44941,False
53693,-19078,False,-44940,True
53694,-19079,False,-44941,False
53695,-19080,False,-44942,False
53696,-19079,True,-44943,False
53697,-19080,False,-44944,False
53698,-19079,True,-44945,False
53699,-19080,False,-44946,False
53700,-19079,True,-44947,False
53701,-19080,False,-44948,False
53702,-19081,False,-44949,False
53703,-19082,False,-44948,True
53704,-19083,False,-44949,False
53705,-19084,False,-44950,False
53706,-19085,False,-44951,False
53707,-19086,False,-44952,False
53708,-19085,True,-44953,False
53709,-19086,False,-44954,False
53710,-19087,False,-44955,False
53711,-19088,False,-44956,False
53712,-19087,True,-44957,False
53713,-19088,False,-44958,False
53714,-19089,False,-44959,False
53715,-19088,True,-44960,False
53716,-19089,False,-44961,False
53717,-19090,False,-44962,False
53718,-19091,False,-44963,False
53719,-19092,False,-44964,False
53720,-19091,True,-44965,False
53721,-19092,False,-44966,False
53722,-19091,True,-44965,True
53723,-19090,True,-44966,False
53724,-19091,False,-44967,False
53725,-19090,True,-44968,False
53726,-19089,True,-44967,True
53727,-19090,False,-44966,True
53728,-19091,False,-44967,False
53729,-19092,False,-44968,False
53730,-19091,True,-44969,False
53731,-19090,True,-44970,False
53732,-19091,False,-44969,True
53733,-19092,False,-44970,False
53734,-19091,True,-44971,False
53735,-19092,False,-44972,False
53736,-19093,False,-44973,False
53737,-19094,False,-44974,False
53738,-19095,False,-44975,False
53739,-19096,False,-44976,False
53740,-19095,True,-44977,False
53741,-19096,False,-44978,False
53742,-19095,True,-44979,False
53743,-19094,True,-44980,False
53744,-19095,False,-44981,False
53745,-19094,True,-44982,False
53746,-19095,False,-44983,False
53747,-19094,True,-44984,False
53748,-19095,False,-44985,False
53749,-19096,False,-44986,False
53750,-19095,True,-44987,False
53751,-19096,False,-44988,False
53752,-19097,False,-44989,False
53753,-19098,False,-44988,True
53754,-19099,False,-44989,False
53755,-19098,True,-44990,False
53756,-19099,False,-44991,False
53757,-19100,False,-44992,False
53758,-19101,False,-44993,False
53759,-19102,False,-44992,True
53760,-19103,False,-44993,False
53761,-19104,False,-44994,False
53762,-19103,True,-44995,False
53763,-19104,False,-44996,False
53764,-19105,False,-44997,False
53765,-19106,False,-44996,True
53766,-19107,False,-44997,False
53767,-19108,False,-44998,False
53768,-19109,False,-44999,False
53769,-19108,True,-45000,False
53770,-19107,True,-45001,False
53771,-19106,True,-45002,False
53772,-19107,False,-45001,True
53773,-19106,True,-45002,False
53774,-19107,False,-45003,False
53775,-19108,False,-45004,False
53776,-19109,False,-45005,False
53777,-19108,True,-45006,False
53778,-19107,True,-45007,False
53779,-19106,True,-45008,False
53780,-19105,True,-45009,False
53781,-19106,False,-45010,False
53782,-19107,False,-45011,False
53783,-19106,True,-45012,False
53784,-19105,True,-45013,False
53785,-19104,True,-45014,False
53786,-19105,False,-45015,False
53787,-19106,False,-45014,True
53788,-19105,True,-45015,False
53789,-19104,True,-45016,False
53790,-19105,False,-45017,False
53791,-19106,False,-45018,False
53792,-19107,False,-45019,False
53793,-19108,False,-45020,False
53794,-19107,True,-45021,False
53795,-19108,False,-45022,False
53796,-19109,False,-45023,False
53797,-19110,False,-45024,False
53798,-19111,False,-45025,False
53799,-19112,False,-45026,False
53800,-19113,False,-45027,False
53801,-19114,False,-45028,False
53802,-19113,True,-45029,False
53803,-19114,False,-45030,False
53804,-19115,False,-45031,False
53805,-19114,True,-45032,False
53806,-19115,False,-45033,False
53807,-19116,False,-45034,False
53808,-19115,True,-45035,False
53809,-19116,False,-45036,False
53810,-19117,False,-45037,False
53811,-19118,False,-45038,False
53812,-19119,False,-45039,False
53813,-19118,True,-45040,False
53814,-19117,True,-45041,False
53815,-19118,False,-45042,False
53816,-19119,False,-45043,False
53817,-19120,False,-45044,False
53818,-19121,False,-45045,False
53819,-19122,False,-45044,True
53820,-19123,False,-45045,False
53821,-19124,False,-45046,False
53822,-19125,False,-45047,False
53823,-19126,False,-45048,False
53824,-19127,False,-45049,False
53825,-19126,True,-45050,False
53826,-19125,True,-45051,False
53827,-19124,True,-45050,True
53828,-19125,False,-45051,False
53829,-19126,False,-45052,False
53830,-19125,True,-45053,False
53831,-19124,True,-45054,False
53832,-19123,True,-45055,False
53833,-19122,True,-45056,False
53834,-19123,False,-45057,False
53835,-19124,False,-45058,False
53836,-19123,True,-45059,False
53837,-19124,False,-45058,True
53838,-19125,False,-45059,False
53839,-19124,True,-45060,False
53840,-19125,False,-45061,False
53841,-19126,False,-45062,False
53842,-19127,False,-45063,False
53843,-19128,False,-45064,False
53844,-19129,False,-45063,True
53845,-19128,True,-45064,False
53846,-19127,True,-45065,False
53847,-19126,True,-45066,False
53848,-19125,True,-45067,False
53849,-19126,False,-45068,False
53850,-19125,True,-45069,False
53851,-19124,True,-45070,False
53852,-19125,False,-45071,False
53853,-19126,False,-45072,False
53854,-19127,False,-45073,False
53855,-19126,True,-45074,False
53856,-19127,False,-45075,False
53857,-19126,True,-45076,False
53858,-19127,False,-45077,False
53859,-19126,True,-45078,False
53860,-19127,False,-45079,False
53861,-19128,False,-45080,False
53862,-19129,False,-45081,False
53863,-19130,False,-45082,False
53864,-19131,False,-45083,False
53865,-19132,False,-45084,False
53866,-19131,True,-45085,False
53867,-19132,False,-45086,False
53868,-19133,False,-45085,True
53869,-19134,False,-45086,False
53870,-19135,False,-45087,False
53871,-19136,False,-45088,False
53872,-19137,False,-45089,False
53873,-19136,True,-45090,False
53874,-19137,False,-45091,False
53875,-19138,False,-45092,False
53876,-19139,False,-45093,False
53877,-19140,False,-45094,False
53878,-19141,False,-45093,True
53879,-19142,False,-45094,False
53880,-19143,False,-45095,False
53881,-19142,True,-45096,False
53882,-19143,False,-45097,False
53883,-19144,False,-45096,True
53884,-19145,False,-45097,False
53885,-19146,False,-45098,False
53886,-19145,True,-45099,False
53887,-19144,True,-45100,False
53888,-19143,True,-45101,False
53889,-19144,False,-45102,False
53890,-19145,False,-45103,False
53891,-19144,True,-45104,False
53892,-19145,False,-45105,False
53893,-19146,False,-45106,False
53894,-19147,False,-45107,False
53895,-19148,False,-45108,False
53896,-19149,False,-45109,False
53897,-19150,False,-45110,False
53898,-19151,False,-45111,False
53899,-19150,True,-45112,False
53900,-19151,False,-45113,False
53901,-19152,False,-45114,False
53902,-19151,True,-45115,False
53903,-19152,False,-45116,False
53904,-19153,False,-45117,False
53905,-19154,False,-45118,False
53906,-19155,False,-45119,False
53907,-19156,False,-45120,False
53908,-19157,False,-45121,False
53909,-19156,True,-45122,False
53910,-19155,True,-45123,False
53911,-19156,False,-45124,False
53912,-19155,True,-45125,False
53913,-19156,False,-45126,False
53914,-19157,False,-45125,True
53915,-19158,False,-45126,False
53916,-19157,True,-45127,False
53917,-19158,False,-45128,False
53918,-19159,False,-45129,False
53919,-19160,False,-45130,False
53920,-19161,False,-45131,False
53921,-19160,True,-45132,False
53922,-19161,False,-45131,True
53923,-19160,True,-45132,False
53924,-19161,False,-45133,False
53925,-19162,False,-45134,False
53926,-19163,False,-45135,False
53927,-19164,False,-45136,False
53928,-19163,True,-45137,False
53929,-19162,True,-45138,False
53930,-19163,False,-45137,True
53931,-19164,False,-45138,False
53932,-19165,False,-45139,False
53933,-19164,True,-45140,False
53934,-19165,False,-45141,False
53935,-19166,False,-45142,False
53936,-19167,False,-45143,False
53937,-19168,False,-45144,False
53938,-19169,False,-45145,False
53939,-19170,False,-45146,False
53940,-19169,True,-45147,False
53941,-19168,True,-45148,False
53942,-19169,False,-45149,False
53943,-19170,False,-45150,False
53944,-19171,False,-45151,False
53945,-19172,False,-45152,False
53946,-19173,False,-45153,False
53947,-19174,False,-45154,False
53948,-19175,False,-45155,False
53949,-19174,True,-45156,False
53950,-19175,False,-45157,False
53951,-19174,True,-45158,False
53952,-19173,True,-45159,False
53953,-19174,False,-45160,False
53954,-19175,False,-45161,False
53955,-19174,True,-45162,False
53956,-19175,False,-45163,False
53957,-19176,False,-45164,False
53958,-19177,False,-45165,False
53959,-19178,False,-45164,True
53960,-19179,False,-45165,False
53961,-19178,True,-45166,False
53962,-19177,True,-45167,False
53963,-19176,True,-45168,False
53964,-19177,False,-45169,False
53965,-19178,False,-45170,False
53966,-19179,False,-45171,False
53967,-19178,True,-45170,True
53968,-19179,False,-45171,False
53969,-19178,True,-45172,False
53970,-19179,False,-45173,False
53971,-19180,False,-45174,False
53972,-19181,False,-45175,False
53973,-19182,False,-45176,False
53974,-19183,False,-45175,True
53975,-19184,False,-45176,False
53976,-19185,False,-45177,False
53977,-19186,False,-45178,False
53978,-19187,False,-45179,False
53979,-19188,False,-45180,False
53980,-19187,True,-45179,True
53981,-19188,False,-45180,False
53982,-19189,False,-45181,False
53983,-19188,True,-45182,False
53984,-19189,False,-45183,False
53985,-19188,True,-45184,False
53986,-19189,False,-45185,False
53987,-19190,False,-45186,False
53988,-19191,False,-45187,False
53989,-19192,False,-45188,False
53990,-19191,True,-45189,False
53991,-19192,False,-45190,False
53992,-19193,False,-45191,False
53993,-19192,True,-45192,False
53994,-19193,False,-45193,False
53995,-19194,False,-45194,False
53996,-19193,True,-45195,False
53997,-19194,False,-45196,False
53998,-19195,False,-45197,False
53999,-19196,False,-45198,False
54000,-19197,False,-45199,False
54001,-19198,False,-45200,False
54002,-19199,False,-45201,False
54003,-19200,False,-45202,False
54004,-19199,True,-45203,False
54005,-19198,True,-45204,False
54006,-19199,False,-45205,False
54007,-19198,True,-45206,False
54008,-19199,False,-45207,False
54009,-19200,False,-45208,False
54010,-19201,False,-45209,False
54011,-19202,False,-45210,False
54012,-19201,True,-45211,False
54013,-19202,False,-45212,False
54014,-19203,False,-45213,False
54015,-19204,False,-45214,False
54016,-19203,True,-45215,False
54017,-19202,True,-45216,False
54018,-19203,False,-45217,False
54019,-19202,True,-45218,False
54020,-19203,False,-45219,False
54021,-19204,False,-45220,False
54022,-19203,True,-45221,False
54023,-19202,True,-45222,False
54024,-19203,False,-45223,False
54025,-19204,False,-45224,False
54026,-19205,False,-45225,False
54027,-19204,True,-45226,False
54028,-19205,False,-45227,False
54029,-19204,True,-45228,False
54030,-19205,False,-45229,False
54031,-19206,False,-45230,False
54032,-19207,False,-45231,False
54033,-19208,False,-45232,False
54034,-19209,False,-45233,False
54035,-19210,False,-45234,False
54036,-19211,False,-45233,True
54037,-19212,False,-45234,False
54038,-19213,False,-45235,False
54039,-19214,False,-45234,True
54040,-19215,False,-45235,False
54041,-19214,True,-45236,False
54042,-19215,False,-45237,False
54043,-19216,False,-45238,False
54044,-19217,False,-45239,False
54045,-19216,True,-45240,False
54046,-19217,False,-45241,False
54047,-19218,False,-45242,False
54048,-19219,False,-45243,False
54049,-19220,False,-45244,False
54050,-19221,False,-45245,False
54051,-19222,False,-45246,False
54052,-19221,True,-45247,False
54053,-19222,False,-45248,False
54054,-19223,False,-45249,False
54055,-19224,False,-45250,False
54056,-19225,False,-45251,False
54057,-19224,True,-45252,False
54058,-19225,False,-45253,False
54059,-19224,True,-45254,False
54060,-19225,False,-45255,False
54061,-19226,False,-45256,False
54062,-19225,True,-45257,False
54063,-19226,False,-45258,False
54064,-19225,True,-45259,False
54065,-19226,False,-45260,False
54066,-19227,False,-45259,True
54067,-19226,True,-45260,False
54068,-19227,False,-45261,False
54069,-19228,False,-45262,False
54070,-19229,False,-45263,False
54071,-19230,False,-45264,False
54072,-19229,True,-45265,False
54073,-19228,True,-45266,False
54074,-19227,True,-45267,False
54075,-19226,True,-45268,False
54076,-19227,False,-45269,False
54077,-19228,False,-45270,False
54078,-19229,False,-45271,False
54079,-19230,False,-45272,False
54080,-19229,True,-45273,False
54081,-19228,True,-45274,False
54082,-19227,True,-45275,False
54083,-19228,False,-45276,False
54084,-19229,False,-45277,False
54085,-19230,False,-45278,False
54086,-19231,False,-45279,False
54087,-19232,False,-45280,False
54088,-19233,False,-45281,False
54089,-19234,False,-45282,False
54090,-19235,False,-45283,False
54091,-19236,False,-45284,False
54092,-19237,False,-45285,False
54093,-19238,False,-45286,False
54094,-19237,True,-45287,False
54095,-19238,False,-45288,False
54096,-19237,True,-45289,False
54097,-19238,False,-45290,False
54098,-19239,False,-45291,False
54099,-19238,True,-45292,False
54100,-19239,False,-45293,False
54101,-19240,False,-45294,False
54102,-19239,True,-45295,False
54103,-19238,True,-45296,False
54104,-19239,False,-45297,False
54105,-19240,False,-45298,False
54106,-19241,False,-45299,False
54107,-19240,True,-45300,False
54108,-19241,False,-45301,False
54109,-19242,False,-45302,False
54110,-19243,False,-45303,False
54111,-19242,True,-45304,False
54112,-19241,True,-45305,False
54113,-19242,False,-45306,False
54114,-19241,True,-45307,False
54115,-19240,True,-45308,False
54116,-19239,True,-45309,False
54117,-19238,True,-45310,False
54118,-19239,False,-45311,False
54119,-19238,True,-45312,False
54120,-19239,False,-45311,True
54121,-19240,False,-45310,True
54122,-19241,False,-45311,False
54123,-19242,False,-45310,True
54124,-19243,False,-45311,False
54125,-19242,True,-45312,False
54126,-19243,False,-45313,False
54127,-19244,False,-45312,True
54128,-19243,True,-45313,False
54129,-19244,False,-45314,False
54130,-19245,False,-45313,True
54131,-19246,False,-45314,False
54132,-19247,False,-45315,False
54133,-19248,False,-45316,False
54134,-19249,False,-45317,False
54135,-19250,False,-45318,False
54136,-19251,False,-45319,False
54137,-19252,False,-45318,True
54138,-19253,False,-45319,False
54139,-19252,True,-45320,False
54140,-19253,False,-45319,True
54141,-19254,False,-45320,False
54142,-19253,True,-45321,False
54143,-19254,False,-45322,False
54144,-19255,False,-45321,True
54145,-19256,False,-45322,False
54146,-19257,False,-45323,False
54147,-19258,False,-45324,False
54148,-19259,False,-45325,False
54149,-19260,False,-45326,False
54150,-19261,False,-45327,False
54151,-19262,False,-45328,False
54152,-19263,False,-45329,False
54153,-19262,True,-45330,False
54154,-19261,True,-45331,False
54155,-19262,False,-45332,False
54156,-19261,True,-45333,False
54157,-19260,True,-45334,False
54158,-19259,True,-45335,False
54159,-19258,True,-45336,False
54160,-19257,True,-45337,False
54161,-19256,True,-45336,True
54162,-19257,False,-45337,False
54163,-19258,False,-45338,False
54164,-19259,False,-45339,False
54165,-19260,False,-45340,False
54166,-19261,False,-45341,False
54167,-19262,False,-45342,False
54168,-19263,False,-45343,False
54169,-19262,True,-45344,False
54170,-19263,False,-45345,False
54171,-19264,False,-45346,False
54172,-19265,False,-45347,False
54173,-19266,False,-45348,False
54174,-19267,False,-45349,False
54175,-19266,True,-45350,False
54176,-19267,False,-45351,False
54177,-19268,False,-45350,True
54178,-19269,False,-45351,False
54179,-19268,True,-45352,False
54180,-19269,False,-45353,False
54181,-19270,False,-45354,False
54182,-19271,False,-45355,False
54183,-19272,False,-45356,False
54184,-19273,False,-45357,False
54185,-19274,False,-45358,False
54186,-19275,False,-45359,False
54187,-19274,True,-45360,False
54188,-19275,False,-45361,False
54189,-19276,False,-45362,False
54190,-19275,True,-45363,False
54191,-19276,False,-45364,False
54192,-19277,False,-45365,False
54193,-19276,True,-45366,False
54194,-19275,True,-45367,False
54195,-19276,False,-45366,True
54196,-19277,False,-45367,False
54197,-19276,True,-45368,False
54198,-19277,False,-45369,False
54199,-19278,False,-45370,False
54200,-19279,False,-45371,False
54201,-19280,False,-45372,False
54202,-19281,False,-45373,False
54203,-19280,True,-45374,False
54204,-19281,False,-45375,False
54205,-19280,True,-45376,False
54206,-19281,False,-45377,False
54207,-19280,True,-45378,False
54208,-19279,True,-45379,False
54209,-19280,False,-45378,True
54210,-19279,True,-45379,False
54211,-19278,True,-45380,False
54212,-19279,False,-45381,False
54213,-19278,True,-45382,False
54214,-19279,False,-45383,False
54215,-19278,True,-45384,False
54216,-19279,False,-45383,True
54217,-19280,False,-45384,False
54218,-19279,True,-45385,False
54219,-19280,False,-45386,False
54220,-19279,True,-45387,False
54221,-19280,False,-45388,False
54222,-19281,False,-45389,False
54223,-19282,False,-45390,False
54224,-19281,True,-45391,False
54225,-19282,False,-45392,False
54226,-19281,True,-45393,False
54227,-19282,False,-45394,False
54228,-19283,False,-45395,False
54229,-19284,False,-45396,False
54230,-19285,False,-45397,False
54231,-19286,False,-45398,False
54232,-19285,True,-45399,False
54233,-19286,False,-45400,False
54234,-19287,False,-45401,False
54235,-19288,False,-45402,False
54236,-19287,True,-45403,False
54237,-19288,False,-45404,False
54238,-19289,False,-45405,False
54239,-19290,False,-45406,False
54240,-19291,False,-45407,False
54241,-19292,False,-45406,True
54242,-19293,False,-45407,False
54243,-19294,False,-45408,False
54244,-19295,False,-45409,False
54245,-19294,True,-45410,False
54246,-19293,True,-45411,False
54247,-19294,False,-45412,False
54248,-19293,True,-45413,False
54249,-19294,False,-45414,False
54250,-19295,False,-45415,False
54251,-19296,False,-45416,False
54252,-19295,True,-45417,False
54253,-19294,True,-45418,False
54254,-19295,False,-45419,False
54255,-19296,False,-45420,False
54256,-19297,False,-45421,False
54257,-19298,False,-45422,False
54258,-19297,True,-45423,False
54259,-19298,False,-45424,False
54260,-19297,True,-45425,False
54261,-19298,False,-45426,False
54262,-19297,True,-45427,False
54263,-19298,False,-45426,True
54264,-19299,False,-45427,False
54265,-19298,True,-45428,False
54266,-19299,False,-45429,False
54267,-19300,False,-45430,False
54268,-19299,True,-45431,False
54269,-19298,True,-45432,False
54270,-19297,True,-45433,False
54271,-19298,False,-45434,False
54272,-19299,False,-45433,True
54273,-19298,True,-45434,False
54274,-19299,False,-45435,False
54275,-19300,False,-45436,False
54276,-19299,True,-45437,False
54277,-19298,True,-45438,False
54278,-19299,False,-45439,False
54279,-19300,False,-45440,False
54280,-19301,False,-45441,False
54281,-19302,False,-45440,True
54282,-19303,False,-45441,False
54283,-19304,False,-45440,True
54284,-19305,False,-45441,False
54285,-19304,True,-45440,True
54286,-19305,False,-45441,False
54287,-19306,False,-45442,False
54288,-19305,True,-45443,False
54289,-19304,True,-45444,False
54290,-19303,True,-45445,False
54291,-19304,False,-45446,False
54292,-19303,True,-45447,False
54293,-19302,True,-45448,False
54294,-19303,False,-45449,False
54295,-19302,True,-45450,False
54296,-19303,False,-45449,True
54297,-19304,False,-45450,False
54298,-19305,False,-45451,False
54299,-19306,False,-45452,False
54300,-19307,False,-45453,False
54301,-19308,False,-45454,False
54302,-19309,False,-45453,True
54303,-19310,False,-45454,False
54304,-19311,False,-45455,False
54305,-19310,True,-45456,False
54306,-19311,False,-45455,True
54307,-19312,False,-45456,False
54308,-19311,True,-45457,False
54309,-19312,False,-45458,False
54310,-19311,True,-45459,False
54311,-19312,False,-45460,False
54312,-19311,True,-45461,False
54313,-19312,False,-45462,False
54314,-19311,True,-45463,False
54315,-19312,False,-45464,False
54316,-19311,True,-45465,False
54317,-19310,True,-45466,False
54318,-19311,False,-45467,False
54319,-19312,False,-45468,False
54320,-19313,False,-45469,False
54321,-19312,True,-45470,False
54322,-19313,False,-45471,False
54323,-19312,True,-45472,False
54324,-19311,True,-45473,False
54325,-19312,False,-45474,False
54326,-19313,False,-45475,False
54327,-19314,False,-45476,False
54328,-19313,True,-45477,False
54329,-19314,False,-45478,False
54330,-19315,False,-45479,False
54331,-19316,False,-45480,False
54332,-19317,False,-45481,False
54333,-19318,False,-45480,True
54334,-19319,False,-45481,False
54335,-19318,True,-45482,False
54336,-19319,False,-45483,False
54337,-19318,True,-45484,False
54338,-19319,False,-45485,False
54339,-19320,False,-45486,False
54340,-19321,False,-45485,True
54341,-19322,False,-45486,False
54342,-19321,True,-45487,False
54343,-19322,False,-45488,False
54344,-19323,False,-45489,False
54345,-19322,True,-45490,False
54346,-19323,False,-45491,False
54347,-19324,False,-45492,False
54348,-19325,False,-45493,False
54349,-19326,False,-45494,False
54350,-19325,True,-45495,False
54351,-19326,False,-45496,False
54352,-19327,False,-45497,False
54353,-19326,True,-45498,False
54354,-19327,False,-45499,False
54355,-19326,True,-45500,False
54356,-19325,True,-45501,False
54357,-19326,False,-45500,True
54358,-19327,False,-45501,False
54359,-19328,False,-45502,False
54360,-19329,False,-45503,False
54361,-19330,False,-45504,False
54362,-19329,True,-45503,True
54363,-19330,False,-45504,False
54364,-19331,False,-45505,False
54365,-19332,False,-45506,False
54366,-19333,False,-45507,False
54367,-19334,False,-45508,False
54368,-19335,False,-45509,False
54369,-19336,False,-45508,True
54370,-19337,False,-45509,False
54371,-19338,False,-45510,False
54372,-19339,False,-45511,False
54373,-19338,True,-45512,False
54374,-19337,True,-45513,False
54375,-19336,True,-45514,False
54376,-19335,True,-45515,False
54377,-19334,True,-45514,True
54378,-19335,False,-45515,False
54379,-19336,False,-45516,False
54380,-19335,True,-45517,False
54381,-19336,False,-45518,False
54382,-19337,False,-45519,False
54383,-19338,False,-45520,False
54384,-19337,True,-45521,False
54385,-19336,True,-45522,False
54386,-19337,False,-45523,False
54387,-19338,False,-45524,False
54388,-19339,False,-45525,False
54389,-19340,False,-45526,False
54390,-19339,True,-45527,False
54391,-19340,False,-45528,False
54392,-19341,False,-45529,False
54393,-19342,False,-45530,False
54394,-19343,False,-45531,False
54395,-19344,False,-45532,False
54396,-19345,False,-45533,False
54397,-19346,False,-45534,False
54398,-19345,True,-45535,False
54399,-19346,False,-45536,False
54400,-19345,True,-45537,False
54401,-19344,True,-45538,False
54402,-19343,True,-45539,False
